Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points      ,Duplicate
1963,f,1963f,J,France,United Kingdom,3,
1963,f,1963f,J,France,Netherlands,0,
1963,f,1963f,J,France,Germany,0,
1963,f,1963f,J,France,Austria,2,
1963,f,1963f,J,France,Norway,0,
1963,f,1963f,J,France,Italy,0,
1963,f,1963f,J,France,Finland,0,
1963,f,1963f,J,France,Denmark,0,
1963,f,1963f,J,France,Yugoslavia,1,
1963,f,1963f,J,France,Switzerland,0,
1963,f,1963f,J,France,France,0,x
1963,f,1963f,J,France,Spain,0,
1963,f,1963f,J,France,Sweden,0,
1963,f,1963f,J,France,Belgium,0,
1963,f,1963f,J,France,Monaco,5,
1963,f,1963f,J,France,Luxembourg,4,
1963,f,1963f,J,Spain,United Kingdom,5,
1963,f,1963f,J,Spain,Netherlands,0,
1963,f,1963f,J,Spain,Germany,0,
1963,f,1963f,J,Spain,Austria,0,
1963,f,1963f,J,Spain,Norway,0,
1963,f,1963f,J,Spain,Italy,3,
1963,f,1963f,J,Spain,Finland,0,
1963,f,1963f,J,Spain,Denmark,0,
1963,f,1963f,J,Spain,Yugoslavia,2,
1963,f,1963f,J,Spain,Switzerland,4,
1963,f,1963f,J,Spain,France,1,
1963,f,1963f,J,Spain,Spain,0,x
1963,f,1963f,J,Spain,Sweden,0,
1963,f,1963f,J,Spain,Belgium,0,
1963,f,1963f,J,Spain,Monaco,0,
1963,f,1963f,J,Spain,Luxembourg,0,
1963,f,1963f,J,Sweden,United Kingdom,2,
1963,f,1963f,J,Sweden,Netherlands,0,
1963,f,1963f,J,Sweden,Germany,0,
1963,f,1963f,J,Sweden,Austria,3,
1963,f,1963f,J,Sweden,Norway,0,
1963,f,1963f,J,Sweden,Italy,0,
1963,f,1963f,J,Sweden,Finland,0,
1963,f,1963f,J,Sweden,Denmark,5,
1963,f,1963f,J,Sweden,Yugoslavia,0,
1963,f,1963f,J,Sweden,Switzerland,1,
1963,f,1963f,J,Sweden,France,0,
1963,f,1963f,J,Sweden,Spain,0,
1963,f,1963f,J,Sweden,Sweden,0,x
1963,f,1963f,J,Sweden,Belgium,0,
1963,f,1963f,J,Sweden,Monaco,4,
1963,f,1963f,J,Sweden,Luxembourg,0,
1963,f,1963f,J,Belgium,United Kingdom,0,
1963,f,1963f,J,Belgium,Netherlands,0,
1963,f,1963f,J,Belgium,Germany,0,
1963,f,1963f,J,Belgium,Austria,2,
1963,f,1963f,J,Belgium,Norway,0,
1963,f,1963f,J,Belgium,Italy,3,
1963,f,1963f,J,Belgium,Finland,0,
1963,f,1963f,J,Belgium,Denmark,5,
1963,f,1963f,J,Belgium,Yugoslavia,0,
1963,f,1963f,J,Belgium,Switzerland,4,
1963,f,1963f,J,Belgium,France,1,
1963,f,1963f,J,Belgium,Spain,0,
1963,f,1963f,J,Belgium,Sweden,0,
1963,f,1963f,J,Belgium,Belgium,0,x
1963,f,1963f,J,Belgium,Monaco,0,
1963,f,1963f,J,Belgium,Luxembourg,0,
1963,f,1963f,J,Monaco,United Kingdom,1,
1963,f,1963f,J,Monaco,Netherlands,0,
1963,f,1963f,J,Monaco,Germany,3,
1963,f,1963f,J,Monaco,Austria,0,
1963,f,1963f,J,Monaco,Norway,0,
1963,f,1963f,J,Monaco,Italy,5,
1963,f,1963f,J,Monaco,Finland,0,
1963,f,1963f,J,Monaco,Denmark,0,
1963,f,1963f,J,Monaco,Yugoslavia,0,
1963,f,1963f,J,Monaco,Switzerland,4,
1963,f,1963f,J,Monaco,France,2,
1963,f,1963f,J,Monaco,Spain,0,
1963,f,1963f,J,Monaco,Sweden,0,
1963,f,1963f,J,Monaco,Belgium,0,
1963,f,1963f,J,Monaco,Monaco,0,x
1963,f,1963f,J,Monaco,Luxembourg,0,
1963,f,1963f,J,Luxembourg,United Kingdom,0,
1963,f,1963f,J,Luxembourg,Netherlands,0,
1963,f,1963f,J,Luxembourg,Germany,0,
1963,f,1963f,J,Luxembourg,Austria,0,
1963,f,1963f,J,Luxembourg,Norway,0,
1963,f,1963f,J,Luxembourg,Italy,4,
1963,f,1963f,J,Luxembourg,Finland,0,
1963,f,1963f,J,Luxembourg,Denmark,5,
1963,f,1963f,J,Luxembourg,Yugoslavia,0,
1963,f,1963f,J,Luxembourg,Switzerland,3,
1963,f,1963f,J,Luxembourg,France,1,
1963,f,1963f,J,Luxembourg,Spain,0,
1963,f,1963f,J,Luxembourg,Sweden,0,
1963,f,1963f,J,Luxembourg,Belgium,0,
1963,f,1963f,J,Luxembourg,Monaco,2,
1963,f,1963f,J,Luxembourg,Luxembourg,0,x
1964,f,1964f,J,Luxembourg,Luxembourg,0,x
1964,f,1964f,J,Luxembourg,Netherlands,0,
1964,f,1964f,J,Luxembourg,Norway,0,
1964,f,1964f,J,Luxembourg,Denmark,0,
1964,f,1964f,J,Luxembourg,Finland,0,
1964,f,1964f,J,Luxembourg,Austria,0,
1964,f,1964f,J,Luxembourg,France,1,
1964,f,1964f,J,Luxembourg,United Kingdom,0,
1964,f,1964f,J,Luxembourg,Germany,0,
1964,f,1964f,J,Luxembourg,Monaco,3,
1964,f,1964f,J,Luxembourg,Portugal,0,
1964,f,1964f,J,Luxembourg,Italy,5,
1964,f,1964f,J,Luxembourg,Yugoslavia,0,
1964,f,1964f,J,Luxembourg,Switzerland,0,
1964,f,1964f,J,Luxembourg,Belgium,0,
1964,f,1964f,J,Luxembourg,Spain,0,
1964,f,1964f,J,Netherlands,Luxembourg,3,
1964,f,1964f,J,Netherlands,Netherlands,0,x
1964,f,1964f,J,Netherlands,Norway,0,
1964,f,1964f,J,Netherlands,Denmark,0,
1964,f,1964f,J,Netherlands,Finland,0,
1964,f,1964f,J,Netherlands,Austria,0,
1964,f,1964f,J,Netherlands,France,0,
1964,f,1964f,J,Netherlands,United Kingdom,1,
1964,f,1964f,J,Netherlands,Germany,0,
1964,f,1964f,J,Netherlands,Monaco,0,
1964,f,1964f,J,Netherlands,Portugal,0,
1964,f,1964f,J,Netherlands,Italy,5,
1964,f,1964f,J,Netherlands,Yugoslavia,0,
1964,f,1964f,J,Netherlands,Switzerland,0,
1964,f,1964f,J,Netherlands,Belgium,0,
1964,f,1964f,J,Netherlands,Spain,0,
1964,f,1964f,J,Norway,Luxembourg,0,
1964,f,1964f,J,Norway,Netherlands,0,
1964,f,1964f,J,Norway,Norway,0,x
1964,f,1964f,J,Norway,Denmark,1,
1964,f,1964f,J,Norway,Finland,3,
1964,f,1964f,J,Norway,Austria,0,
1964,f,1964f,J,Norway,France,0,
1964,f,1964f,J,Norway,United Kingdom,5,
1964,f,1964f,J,Norway,Germany,0,
1964,f,1964f,J,Norway,Monaco,0,
1964,f,1964f,J,Norway,Portugal,0,
1964,f,1964f,J,Norway,Italy,0,
1964,f,1964f,J,Norway,Yugoslavia,0,
1964,f,1964f,J,Norway,Switzerland,0,
1964,f,1964f,J,Norway,Belgium,0,
1964,f,1964f,J,Norway,Spain,0,
1964,f,1964f,J,Denmark,Luxembourg,0,
1964,f,1964f,J,Denmark,Netherlands,1,
1964,f,1964f,J,Denmark,Norway,5,
1964,f,1964f,J,Denmark,Denmark,0,x
1964,f,1964f,J,Denmark,Finland,3,
1964,f,1964f,J,Denmark,Austria,0,
1964,f,1964f,J,Denmark,France,0,
1964,f,1964f,J,Denmark,United Kingdom,0,
1964,f,1964f,J,Denmark,Germany,0,
1964,f,1964f,J,Denmark,Monaco,0,
1964,f,1964f,J,Denmark,Portugal,0,
1964,f,1964f,J,Denmark,Italy,0,
1964,f,1964f,J,Denmark,Yugoslavia,0,
1964,f,1964f,J,Denmark,Switzerland,0,
1964,f,1964f,J,Denmark,Belgium,0,
1964,f,1964f,J,Denmark,Spain,0,
1964,f,1964f,J,Finland,Luxembourg,0,
1964,f,1964f,J,Finland,Netherlands,0,
1964,f,1964f,J,Finland,Norway,1,
1964,f,1964f,J,Finland,Denmark,0,
1964,f,1964f,J,Finland,Finland,0,x
1964,f,1964f,J,Finland,Austria,0,
1964,f,1964f,J,Finland,France,0,
1964,f,1964f,J,Finland,United Kingdom,3,
1964,f,1964f,J,Finland,Germany,0,
1964,f,1964f,J,Finland,Monaco,0,
1964,f,1964f,J,Finland,Portugal,0,
1964,f,1964f,J,Finland,Italy,5,
1964,f,1964f,J,Finland,Yugoslavia,0,
1964,f,1964f,J,Finland,Switzerland,0,
1964,f,1964f,J,Finland,Belgium,0,
1964,f,1964f,J,Finland,Spain,0,
1964,f,1964f,J,Austria,Luxembourg,0,
1964,f,1964f,J,Austria,Netherlands,0,
1964,f,1964f,J,Austria,Norway,0,
1964,f,1964f,J,Austria,Denmark,0,
1964,f,1964f,J,Austria,Finland,0,
1964,f,1964f,J,Austria,Austria,0,x
1964,f,1964f,J,Austria,France,3,
1964,f,1964f,J,Austria,United Kingdom,1,
1964,f,1964f,J,Austria,Germany,0,
1964,f,1964f,J,Austria,Monaco,0,
1964,f,1964f,J,Austria,Portugal,0,
1964,f,1964f,J,Austria,Italy,5,
1964,f,1964f,J,Austria,Yugoslavia,0,
1964,f,1964f,J,Austria,Switzerland,0,
1964,f,1964f,J,Austria,Belgium,0,
1964,f,1964f,J,Austria,Spain,0,
1964,f,1964f,J,France,Luxembourg,3,
1964,f,1964f,J,France,Netherlands,0,
1964,f,1964f,J,France,Norway,0,
1964,f,1964f,J,France,Denmark,0,
1964,f,1964f,J,France,Finland,0,
1964,f,1964f,J,France,Austria,0,
1964,f,1964f,J,France,France,0,x
1964,f,1964f,J,France,United Kingdom,1,
1964,f,1964f,J,France,Germany,0,
1964,f,1964f,J,France,Monaco,5,
1964,f,1964f,J,France,Portugal,0,
1964,f,1964f,J,France,Italy,0,
1964,f,1964f,J,France,Yugoslavia,0,
1964,f,1964f,J,France,Switzerland,0,
1964,f,1964f,J,France,Belgium,0,
1964,f,1964f,J,France,Spain,0,
1964,f,1964f,J,United Kingdom,Luxembourg,0,
1964,f,1964f,J,United Kingdom,Netherlands,1,
1964,f,1964f,J,United Kingdom,Norway,0,
1964,f,1964f,J,United Kingdom,Denmark,0,
1964,f,1964f,J,United Kingdom,Finland,3,
1964,f,1964f,J,United Kingdom,Austria,0,
1964,f,1964f,J,United Kingdom,France,0,
1964,f,1964f,J,United Kingdom,United Kingdom,0,x
1964,f,1964f,J,United Kingdom,Germany,0,
1964,f,1964f,J,United Kingdom,Monaco,0,
1964,f,1964f,J,United Kingdom,Portugal,0,
1964,f,1964f,J,United Kingdom,Italy,5,
1964,f,1964f,J,United Kingdom,Yugoslavia,0,
1964,f,1964f,J,United Kingdom,Switzerland,0,
1964,f,1964f,J,United Kingdom,Belgium,0,
1964,f,1964f,J,United Kingdom,Spain,0,
1964,f,1964f,J,Germany,Luxembourg,5,
1964,f,1964f,J,Germany,Netherlands,0,
1964,f,1964f,J,Germany,Norway,0,
1964,f,1964f,J,Germany,Denmark,0,
1964,f,1964f,J,Germany,Finland,0,
1964,f,1964f,J,Germany,Austria,0,
1964,f,1964f,J,Germany,France,0,
1964,f,1964f,J,Germany,United Kingdom,1,
1964,f,1964f,J,Germany,Germany,0,x
1964,f,1964f,J,Germany,Monaco,0,
1964,f,1964f,J,Germany,Portugal,0,
1964,f,1964f,J,Germany,Italy,3,
1964,f,1964f,J,Germany,Yugoslavia,0,
1964,f,1964f,J,Germany,Switzerland,0,
1964,f,1964f,J,Germany,Belgium,0,
1964,f,1964f,J,Germany,Spain,0,
1964,f,1964f,J,Monaco,Luxembourg,0,
1964,f,1964f,J,Monaco,Netherlands,0,
1964,f,1964f,J,Monaco,Norway,0,
1964,f,1964f,J,Monaco,Denmark,0,
1964,f,1964f,J,Monaco,Finland,0,
1964,f,1964f,J,Monaco,Austria,0,
1964,f,1964f,J,Monaco,France,5,
1964,f,1964f,J,Monaco,United Kingdom,0,
1964,f,1964f,J,Monaco,Germany,0,
1964,f,1964f,J,Monaco,Monaco,0,x
1964,f,1964f,J,Monaco,Portugal,0,
1964,f,1964f,J,Monaco,Italy,3,
1964,f,1964f,J,Monaco,Yugoslavia,0,
1964,f,1964f,J,Monaco,Switzerland,0,
1964,f,1964f,J,Monaco,Belgium,1,
1964,f,1964f,J,Monaco,Spain,0,
1964,f,1964f,J,Portugal,Luxembourg,0,
1964,f,1964f,J,Portugal,Netherlands,0,
1964,f,1964f,J,Portugal,Norway,0,
1964,f,1964f,J,Portugal,Denmark,0,
1964,f,1964f,J,Portugal,Finland,0,
1964,f,1964f,J,Portugal,Austria,0,
1964,f,1964f,J,Portugal,France,3,
1964,f,1964f,J,Portugal,United Kingdom,0,
1964,f,1964f,J,Portugal,Germany,0,
1964,f,1964f,J,Portugal,Monaco,0,
1964,f,1964f,J,Portugal,Portugal,0,x
1964,f,1964f,J,Portugal,Italy,5,
1964,f,1964f,J,Portugal,Yugoslavia,0,
1964,f,1964f,J,Portugal,Switzerland,0,
1964,f,1964f,J,Portugal,Belgium,1,
1964,f,1964f,J,Portugal,Spain,0,
1964,f,1964f,J,Italy,Luxembourg,3,
1964,f,1964f,J,Italy,Netherlands,0,
1964,f,1964f,J,Italy,Norway,0,
1964,f,1964f,J,Italy,Denmark,0,
1964,f,1964f,J,Italy,Finland,0,
1964,f,1964f,J,Italy,Austria,5,
1964,f,1964f,J,Italy,France,0,
1964,f,1964f,J,Italy,United Kingdom,0,
1964,f,1964f,J,Italy,Germany,0,
1964,f,1964f,J,Italy,Monaco,0,
1964,f,1964f,J,Italy,Portugal,0,
1964,f,1964f,J,Italy,Italy,0,x
1964,f,1964f,J,Italy,Yugoslavia,0,
1964,f,1964f,J,Italy,Switzerland,0,
1964,f,1964f,J,Italy,Belgium,0,
1964,f,1964f,J,Italy,Spain,1,
1964,f,1964f,J,Yugoslavia,Luxembourg,0,
1964,f,1964f,J,Yugoslavia,Netherlands,0,
1964,f,1964f,J,Yugoslavia,Norway,0,
1964,f,1964f,J,Yugoslavia,Denmark,0,
1964,f,1964f,J,Yugoslavia,Finland,0,
1964,f,1964f,J,Yugoslavia,Austria,0,
1964,f,1964f,J,Yugoslavia,France,1,
1964,f,1964f,J,Yugoslavia,United Kingdom,0,
1964,f,1964f,J,Yugoslavia,Germany,0,
1964,f,1964f,J,Yugoslavia,Monaco,3,
1964,f,1964f,J,Yugoslavia,Portugal,0,
1964,f,1964f,J,Yugoslavia,Italy,5,
1964,f,1964f,J,Yugoslavia,Yugoslavia,0,x
1964,f,1964f,J,Yugoslavia,Switzerland,0,
1964,f,1964f,J,Yugoslavia,Belgium,0,
1964,f,1964f,J,Yugoslavia,Spain,0,
1964,f,1964f,J,Switzerland,Luxembourg,0,
1964,f,1964f,J,Switzerland,Netherlands,0,
1964,f,1964f,J,Switzerland,Norway,0,
1964,f,1964f,J,Switzerland,Denmark,0,
1964,f,1964f,J,Switzerland,Finland,0,
1964,f,1964f,J,Switzerland,Austria,0,
1964,f,1964f,J,Switzerland,France,0,
1964,f,1964f,J,Switzerland,United Kingdom,5,
1964,f,1964f,J,Switzerland,Germany,0,
1964,f,1964f,J,Switzerland,Monaco,1,
1964,f,1964f,J,Switzerland,Portugal,0,
1964,f,1964f,J,Switzerland,Italy,3,
1964,f,1964f,J,Switzerland,Yugoslavia,0,
1964,f,1964f,J,Switzerland,Switzerland,0,x
1964,f,1964f,J,Switzerland,Belgium,0,
1964,f,1964f,J,Switzerland,Spain,0,
1964,f,1964f,J,Belgium,Luxembourg,0,
1964,f,1964f,J,Belgium,Netherlands,0,
1964,f,1964f,J,Belgium,Norway,0,
1964,f,1964f,J,Belgium,Denmark,0,
1964,f,1964f,J,Belgium,Finland,0,
1964,f,1964f,J,Belgium,Austria,1,
1964,f,1964f,J,Belgium,France,0,
1964,f,1964f,J,Belgium,United Kingdom,0,
1964,f,1964f,J,Belgium,Germany,0,
1964,f,1964f,J,Belgium,Monaco,3,
1964,f,1964f,J,Belgium,Portugal,0,
1964,f,1964f,J,Belgium,Italy,5,
1964,f,1964f,J,Belgium,Yugoslavia,0,
1964,f,1964f,J,Belgium,Switzerland,0,
1964,f,1964f,J,Belgium,Belgium,0,x
1964,f,1964f,J,Belgium,Spain,0,
1964,f,1964f,J,Spain,Luxembourg,0,
1964,f,1964f,J,Spain,Netherlands,0,
1964,f,1964f,J,Spain,Norway,0,
1964,f,1964f,J,Spain,Denmark,3,
1964,f,1964f,J,Spain,Finland,0,
1964,f,1964f,J,Spain,Austria,5,
1964,f,1964f,J,Spain,France,1,
1964,f,1964f,J,Spain,United Kingdom,0,
1964,f,1964f,J,Spain,Germany,0,
1964,f,1964f,J,Spain,Monaco,0,
1964,f,1964f,J,Spain,Portugal,0,
1964,f,1964f,J,Spain,Italy,0,
1964,f,1964f,J,Spain,Yugoslavia,0,
1964,f,1964f,J,Spain,Switzerland,0,
1964,f,1964f,J,Spain,Belgium,0,
1964,f,1964f,J,Spain,Spain,0,x
1965,f,1965f,J,Netherlands,Netherlands,0,x
1965,f,1965f,J,Netherlands,United Kingdom,0,
1965,f,1965f,J,Netherlands,Spain,0,
1965,f,1965f,J,Netherlands,Ireland,0,
1965,f,1965f,J,Netherlands,Germany,0,
1965,f,1965f,J,Netherlands,Austria,0,
1965,f,1965f,J,Netherlands,Norway,0,
1965,f,1965f,J,Netherlands,Belgium,0,
1965,f,1965f,J,Netherlands,Monaco,0,
1965,f,1965f,J,Netherlands,Sweden,0,
1965,f,1965f,J,Netherlands,France,1,
1965,f,1965f,J,Netherlands,Portugal,0,
1965,f,1965f,J,Netherlands,Italy,3,
1965,f,1965f,J,Netherlands,Denmark,0,
1965,f,1965f,J,Netherlands,Luxembourg,5,
1965,f,1965f,J,Netherlands,Finland,0,
1965,f,1965f,J,Netherlands,Yugoslavia,0,
1965,f,1965f,J,Netherlands,Switzerland,0,
1965,f,1965f,J,United Kingdom,Netherlands,0,
1965,f,1965f,J,United Kingdom,United Kingdom,0,x
1965,f,1965f,J,United Kingdom,Spain,0,
1965,f,1965f,J,United Kingdom,Ireland,0,
1965,f,1965f,J,United Kingdom,Germany,0,
1965,f,1965f,J,United Kingdom,Austria,3,
1965,f,1965f,J,United Kingdom,Norway,0,
1965,f,1965f,J,United Kingdom,Belgium,0,
1965,f,1965f,J,United Kingdom,Monaco,5,
1965,f,1965f,J,United Kingdom,Sweden,0,
1965,f,1965f,J,United Kingdom,France,0,
1965,f,1965f,J,United Kingdom,Portugal,0,
1965,f,1965f,J,United Kingdom,Italy,1,
1965,f,1965f,J,United Kingdom,Denmark,0,
1965,f,1965f,J,United Kingdom,Luxembourg,0,
1965,f,1965f,J,United Kingdom,Finland,0,
1965,f,1965f,J,United Kingdom,Yugoslavia,0,
1965,f,1965f,J,United Kingdom,Switzerland,0,
1965,f,1965f,J,Spain,Netherlands,0,
1965,f,1965f,J,Spain,United Kingdom,5,
1965,f,1965f,J,Spain,Spain,0,x
1965,f,1965f,J,Spain,Ireland,0,
1965,f,1965f,J,Spain,Germany,0,
1965,f,1965f,J,Spain,Austria,0,
1965,f,1965f,J,Spain,Norway,0,
1965,f,1965f,J,Spain,Belgium,0,
1965,f,1965f,J,Spain,Monaco,0,
1965,f,1965f,J,Spain,Sweden,0,
1965,f,1965f,J,Spain,France,3,
1965,f,1965f,J,Spain,Portugal,0,
1965,f,1965f,J,Spain,Italy,0,
1965,f,1965f,J,Spain,Denmark,0,
1965,f,1965f,J,Spain,Luxembourg,1,
1965,f,1965f,J,Spain,Finland,0,
1965,f,1965f,J,Spain,Yugoslavia,0,
1965,f,1965f,J,Spain,Switzerland,0,
1965,f,1965f,J,Ireland,Netherlands,0,
1965,f,1965f,J,Ireland,United Kingdom,0,
1965,f,1965f,J,Ireland,Spain,0,
1965,f,1965f,J,Ireland,Ireland,0,x
1965,f,1965f,J,Ireland,Germany,0,
1965,f,1965f,J,Ireland,Austria,5,
1965,f,1965f,J,Ireland,Norway,0,
1965,f,1965f,J,Ireland,Belgium,0,
1965,f,1965f,J,Ireland,Monaco,0,
1965,f,1965f,J,Ireland,Sweden,0,
1965,f,1965f,J,Ireland,France,1,
1965,f,1965f,J,Ireland,Portugal,0,
1965,f,1965f,J,Ireland,Italy,0,
1965,f,1965f,J,Ireland,Denmark,0,
1965,f,1965f,J,Ireland,Luxembourg,3,
1965,f,1965f,J,Ireland,Finland,0,
1965,f,1965f,J,Ireland,Yugoslavia,0,
1965,f,1965f,J,Ireland,Switzerland,0,
1965,f,1965f,J,Germany,Netherlands,0,
1965,f,1965f,J,Germany,United Kingdom,0,
1965,f,1965f,J,Germany,Spain,0,
1965,f,1965f,J,Germany,Ireland,0,
1965,f,1965f,J,Germany,Germany,0,x
1965,f,1965f,J,Germany,Austria,0,
1965,f,1965f,J,Germany,Norway,0,
1965,f,1965f,J,Germany,Belgium,0,
1965,f,1965f,J,Germany,Monaco,0,
1965,f,1965f,J,Germany,Sweden,0,
1965,f,1965f,J,Germany,France,3,
1965,f,1965f,J,Germany,Portugal,0,
1965,f,1965f,J,Germany,Italy,1,
1965,f,1965f,J,Germany,Denmark,0,
1965,f,1965f,J,Germany,Luxembourg,5,
1965,f,1965f,J,Germany,Finland,0,
1965,f,1965f,J,Germany,Yugoslavia,0,
1965,f,1965f,J,Germany,Switzerland,0,
1965,f,1965f,J,Austria,Netherlands,0,
1965,f,1965f,J,Austria,United Kingdom,0,
1965,f,1965f,J,Austria,Spain,0,
1965,f,1965f,J,Austria,Ireland,0,
1965,f,1965f,J,Austria,Germany,0,
1965,f,1965f,J,Austria,Austria,0,x
1965,f,1965f,J,Austria,Norway,1,
1965,f,1965f,J,Austria,Belgium,0,
1965,f,1965f,J,Austria,Monaco,0,
1965,f,1965f,J,Austria,Sweden,0,
1965,f,1965f,J,Austria,France,0,
1965,f,1965f,J,Austria,Portugal,0,
1965,f,1965f,J,Austria,Italy,0,
1965,f,1965f,J,Austria,Denmark,0,
1965,f,1965f,J,Austria,Luxembourg,5,
1965,f,1965f,J,Austria,Finland,0,
1965,f,1965f,J,Austria,Yugoslavia,0,
1965,f,1965f,J,Austria,Switzerland,3,
1965,f,1965f,J,Norway,Netherlands,5,
1965,f,1965f,J,Norway,United Kingdom,1,
1965,f,1965f,J,Norway,Spain,0,
1965,f,1965f,J,Norway,Ireland,0,
1965,f,1965f,J,Norway,Germany,0,
1965,f,1965f,J,Norway,Austria,0,
1965,f,1965f,J,Norway,Norway,0,x
1965,f,1965f,J,Norway,Belgium,0,
1965,f,1965f,J,Norway,Monaco,0,
1965,f,1965f,J,Norway,Sweden,0,
1965,f,1965f,J,Norway,France,0,
1965,f,1965f,J,Norway,Portugal,0,
1965,f,1965f,J,Norway,Italy,0,
1965,f,1965f,J,Norway,Denmark,0,
1965,f,1965f,J,Norway,Luxembourg,3,
1965,f,1965f,J,Norway,Finland,0,
1965,f,1965f,J,Norway,Yugoslavia,0,
1965,f,1965f,J,Norway,Switzerland,0,
1965,f,1965f,J,Belgium,Netherlands,0,
1965,f,1965f,J,Belgium,United Kingdom,6,
1965,f,1965f,J,Belgium,Spain,0,
1965,f,1965f,J,Belgium,Ireland,0,
1965,f,1965f,J,Belgium,Germany,0,
1965,f,1965f,J,Belgium,Austria,0,
1965,f,1965f,J,Belgium,Norway,0,
1965,f,1965f,J,Belgium,Belgium,0,x
1965,f,1965f,J,Belgium,Monaco,0,
1965,f,1965f,J,Belgium,Sweden,0,
1965,f,1965f,J,Belgium,France,0,
1965,f,1965f,J,Belgium,Portugal,0,
1965,f,1965f,J,Belgium,Italy,1,
1965,f,1965f,J,Belgium,Denmark,0,
1965,f,1965f,J,Belgium,Luxembourg,0,
1965,f,1965f,J,Belgium,Finland,0,
1965,f,1965f,J,Belgium,Yugoslavia,0,
1965,f,1965f,J,Belgium,Switzerland,0,
1965,f,1965f,J,Monaco,Netherlands,0,
1965,f,1965f,J,Monaco,United Kingdom,0,
1965,f,1965f,J,Monaco,Spain,0,
1965,f,1965f,J,Monaco,Ireland,0,
